,Title,Link,Price,Image,Year,Brand,Location,Kms Covered,Fuel Type,Type,Region Info
545,2021 Nissan Kicks,https://www.cars24.com/buy-used-nissan-kicks-2021-cars-new-delhi-10065069741/,650000.0,"https://marketplace-cdn.cars24.com/production/10065069741/main image/2026-02-24/car_replace_bg_e124fd5e-39f5-45ee-bff3-cea6688706a0.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Nissan,Sector 11 Rohini Delhi,61768,CNG,Manual,HR-87
546,2019 Nissan Kicks,https://www.cars24.com/buy-used-nissan-kicks-2019-cars-noida-10563664756/,861999.9999999999,"https://marketplace-cdn.cars24.com/production/10563664756/main image/2026-01-11/car_replace_bg_211b65ac-0d80-4414-9030-db48bbad6233.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,Nissan,Greater Noida GAUTAM Uttar Pradesh,57316,Diesel,Manual,UP-14
547,2018 Honda WR-V,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-noida-10585662724/,391000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/c911efe0-19fc-11f1-bd51-02ede2007fbe/e43d8ff7-1648-4874-9c72-7999bb16469f/429f2966-1499-4d66-ac2b-282e8f5db5d5/8ed86a56-12c1-4aec-b89b-50006de83a12/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Honda,"Sector-18, Noida",118002,Petrol,Manual,DL-5C
548,2018 Honda WR-V,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-gurgaon-11076368751/,357000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/71ab0f8c-0356-11f1-bd51-02ede2007fbe/90215320-9467-4529-b28e-59126522db4f/c98d21f4-9e0b-475f-ba85-530f558dddec/12b4d495-1b92-4f86-ba9f-17d28c88931a/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Honda,"Udyog Vihar, Sector 18, Gurgaon",65875,Petrol,Manual,HR-51
549,2020 Honda WR-V,https://www.cars24.com/buy-used-honda-wr-v-2020-cars-ghaziabad-10536561778/,397000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/20896fa0-029c-11f1-bd51-02ede2007fbe/m/22614f9a-dac1-40da-aa96-883101ba9681/027953ce-5641-4a08-a97a-4f2d473cd6fe/913a0a91-5eaf-4985-8cdc-9ad24324955a/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2020,Honda,"GNB Mall, Raj Nagar Extension, Ghaziabad",111392,Petrol,Manual,DL-10
550,2021 Honda WR-V,https://www.cars24.com/buy-used-honda-wr-v-2021-cars-noida-11232063754/,525000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/9dd8caaa-1098-11f1-bd51-02ede2007fbe/d5d0a81a-cd9d-4aae-b135-d55444a5f8d0/2c8f9a2d-7218-43c0-846e-4f24cf68e245/97614fca-9c1f-4343-b9fe-723d5e9ec4e7/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Honda,"Sector-18, Noida",79863,Petrol,Manual,UP-14
551,2017 Honda WR-V,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-new-delhi-10577565704/,260000.0,"https://marketplace-cdn.cars24.com/production/10577565704/main image/2026-03-06/car_replace_bg_460cf5e3-5463-409f-b512-08b5588f2aae.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Honda,Uttar Pradesh India Gaur city,178574,Diesel,Manual,UP-16
552,2018 Nissan Micra Active,https://www.cars24.com/buy-used-nissan-micra-active-2018-cars-gurgaon-10135868782/,199000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/3b6c6ff0-fdcb-11f0-bd51-02ede2007fbe/m/4dce82d4-0133-4019-a5be-487128a3f9c3/29e793de-c295-43a9-a9de-dc0f091ea556/90acb58c-0d3a-4b8d-b6fd-11846f49568e/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Nissan,"M3M Urbana, Golf Course Ext., Gurugram",50586,Petrol,Manual,HR-26
553,2016 Nissan Micra,https://www.cars24.com/buy-used-nissan-micra-2016-cars-noida-10577466735/,284000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/e5625a56-08c0-11f1-bd51-02ede2007fbe/m/b16ba179-964a-47ad-8ac4-82c450817895/20af2b9d-bae5-4116-9807-57f43573ad8a/20312f58-6f9f-4a22-bfbd-5283d7c273ce/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Nissan,"Sector-18, Noida",53807,Petrol,Automatic,DL-5C
554,2018 Nissan Micra,https://www.cars24.com/buy-used-nissan-micra-2018-cars-noida-11221664733/,291000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/c2373254-0fb4-11f1-bd51-02ede2007fbe/m/06eff4c0-cfc5-48ab-b8c8-a9ade8b55b84/9874e751-88a7-4e4f-a969-b88c8ca2189f/e9a56981-ef16-41f2-8909-dae905a58c98/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Nissan,"Gaur City mall, Multilevel parking, Greater Noida",67037,Petrol,Automatic,UP-14
555,2014 Nissan Micra Active,https://www.cars24.com/buy-used-nissan-micra-active-2014-cars-noida-10513865727/,135000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/3eeb8b90-1485-11f1-bd51-02ede2007fbe/b31dc9bc-69fe-40c8-bbe8-c889773e1a1e/364d2fc6-2d4b-44fb-97bd-7a5e5bb1d05b/96103044-b62c-406a-9739-10ac82e654e8/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2014,Nissan,"Sector-18, Noida",70263,Petrol,Manual,DL-6C
556,2015 Nissan Micra Active,https://www.cars24.com/buy-used-nissan-micra-active-2015-cars-gurgaon-10100961742/,206000.0,"https://marketplace-cdn.cars24.com/visio/prod/10100961742/mainimage/FrontRightSide-Transparent/shadowBackground/17728869448133JUSE3.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Nissan,Club Gurugram,80767,Petrol,Manual,HR-26
557,2015 Nissan Micra,https://www.cars24.com/buy-used-nissan-micra-2015-cars-faridabad-11037962782/,133000.0,"https://marketplace-cdn.cars24.com/production/11037962782/main image/2026-01-15/car_replace_bg_2df93d69-900d-4de1-9842-f5e87966b993.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Nissan,Sector 29 Faridabad,13098,Petrol,Manual,HR-51
558,2015 Nissan Micra Active,https://www.cars24.com/buy-used-nissan-micra-active-2015-cars-new-delhi-10087267743/,149000.0,"https://marketplace-cdn.cars24.com/production/10087267743/main image/2026-03-02/car_replace_bg_d1c90c88-a094-4deb-91a3-961da8b44d18.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Nissan,Delhi Division Tower 11 New Delhi,114521,CNG,Manual,DL-1C
559,2011 Nissan Micra,https://www.cars24.com/buy-used-nissan-micra-2011-cars-new-delhi-10080366710/,90000.0,"https://marketplace-cdn.cars24.com/production/10080366710/main image/2025-12-30/car_replace_bg_f36b6613-77f1-4dfc-85cf-f76f38962010.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2011,Nissan,Sector 11 Rohini Delhi,22127,Petrol,Manual,DL-8C
560,2015 Nissan Micra,https://www.cars24.com/buy-used-nissan-micra-2015-cars-faridabad-11056465718/,154000.0,"https://marketplace-cdn.cars24.com/production/11056465718/main image/2025-12-29/car_replace_bg_8096f7a7-4901-4cb1-9ed2-540f958ec3b1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Nissan,CANARA BANK - PIYALA Pyala Haryana,72506,Petrol,Manual,HR-51
561,2012 Nissan Micra,https://www.cars24.com/buy-used-nissan-micra-2012-cars-ghaziabad-11285861733/,84000.0,"https://marketplace-cdn.cars24.com/production/11285861733/main image/2026-01-29/car_replace_bg_a205c281-fc99-47ec-b180-a62d464aaab9.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2012,Nissan,D mall D mall Ghaziabad,151045,Petrol,Manual,UP-27
562,2014 Nissan Micra,https://www.cars24.com/buy-used-nissan-micra-2014-cars-noida-10544163730/,175000.0,"https://marketplace-cdn.cars24.com/production/10544163730/main image/2026-02-21/car_replace_bg_4df1d823-39f1-4bb6-addb-26240cca17fc.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2014,Nissan,A132 sector 69 Noida,197888,Petrol,Automatic,UP-16
563,2012 Nissan Micra,https://www.cars24.com/buy-used-nissan-micra-2012-cars-new-delhi-10086562738/,75000.0,"https://marketplace-cdn.cars24.com/production/10086562738/main image/2026-02-08/car_replace_bg_fed9685f-fcb5-477b-94b0-413ee83a97ba.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2012,Nissan,Bawa palace Bawa palace Delhi,87182,Petrol,Manual,DL-11
564,2013 Nissan Micra,https://www.cars24.com/buy-used-nissan-micra-2013-cars-noida-10522664757/,103000.0,"https://marketplace-cdn.cars24.com/production/10522664757/main image/2026-01-10/car_replace_bg_375016f7-0199-478a-84c2-55cc30fb0a00.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2013,Nissan,67 Sector 105 Noida,113479,Petrol,Manual,DL-8C
565,2018 Maruti Swift,https://www.cars24.com/buy-used-maruti-swift-2018-cars-faridabad-11011665736/,388000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/ce1e950a-00c1-11f1-bd51-02ede2007fbe/f1377ead-e2d8-4132-8a4c-a61a8c90f94c/db16d03d-5deb-4ed1-8cd6-b9c7d141a76f/9b50469f-d350-4792-a6ff-45c0df87cc12/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Maruti,"Piyush Mahendra Mall, opp. Dussehra Ground, NIT - 3",59746,Petrol,Automatic,HR-87
566,2023 Maruti Swift,https://www.cars24.com/buy-used-maruti-swift-2023-cars-gurgaon-11008765731/,471000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/5aca2a42-04db-11f1-bd51-02ede2007fbe/f746df62-0699-4c53-be83-650aff12ae8c/60b60de1-cb24-49ba-994a-12507e2f4da3/7c1404f9-fc5e-4533-b3c4-b1ffa565f28f/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2023,Maruti,"Udyog Vihar, Sector 18, Gurgaon",36282,Petrol,Manual,HR-87
567,2017 Renault Kwid,https://www.cars24.com/buy-used-renault-kwid-2017-cars-new-delhi-10005168723/,176000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a476afee-146c-11f1-bd51-02ede2007fbe/m/f76e420c-c8eb-427c-a51c-b9b6262bc570/5f583514-f68f-42d4-b0a0-49f80085c28f/f09245d7-c6e2-4806-a7bc-41471f89392a/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Renault,"Radisson Blu, Sector 13, Dwarka, New Delhi",44742,Petrol,Manual,DL-1C
568,2024 Maruti Swift,https://www.cars24.com/buy-used-maruti-swift-2024-cars-gurgaon-19454608755/,517000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/51bc6154-e663-11f0-bd50-02ede2007fbe/0e9f4883-9303-4851-b74b-29e6992079d0/38b445f8-d984-4269-88b4-24dfe138f944/3ae6c07d-f1c6-43f1-bc94-84b4d2061e57/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2024,Maruti,"M3M Urbana, Golf Course Ext., Gurugram",42012,Petrol,Manual,HR-19
569,2018 Maruti Swift,https://www.cars24.com/buy-used-maruti-swift-2018-cars-new-delhi-10043068743/,397000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/3c14b61a-19fa-11f1-bd51-02ede2007fbe/19dcf15e-05b1-4c33-a638-a66d90d93712/9a34cc04-495f-4b68-8025-47ceb89b7d67/059cdb44-ff81-41ad-b25b-27b4139db674/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Maruti,"Metro Walk, Rohini, New Delhi",67191,CNG,Manual,DL-5C
570,2017 BMW 3 Series,https://www.cars24.com/buy-used-bmw-3-series-2017-cars-new-delhi-10067368735/,1900000.0,"https://media.cars24.com/hello-ar/dev/uploads/no_bg/7ee7e526-fb6d-11f0-bd51-02ede2007fbe/6978955da54d45b92ceeeedb/4aa10587-71e1-4a0c-b493-232c948d0eb4/slot/1-7-Exterior-10067368735-860e6257378a45e1957a2cddd3320f86-Exterior-7.png.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,BMW,"CARS24 ELITE Hub, Model Town, New Delhi",29226,Diesel,Automatic,HR-26
571,2012 BMW 3 Series,https://www.cars24.com/buy-used-bmw-3-series-2012-cars-new-delhi-10007268706/,630000.0,"https://marketplace-cdn.cars24.com/production/10007268706/main image/2026-03-06/car_replace_bg_2421539d-aeb1-462f-8d73-ab9d52927310.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2012,BMW,Delhi India New Delhi DL India South Delhi,106571,Petrol,Automatic,HR-51
572,2011 BMW 3 Series,https://www.cars24.com/buy-used-bmw-3-series-2011-cars-gurgaon-10100963782/,237000.0,"https://marketplace-cdn.cars24.com/production/10100963782/main image/2026-01-30/car_replace_bg_a58f05b0-a332-484b-80cc-c4cfe0193775.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2011,BMW,Sector 57 Gurugram Haryana,57260,Petrol,Automatic,DL-4C
573,2015 BMW 3 Series,https://www.cars24.com/buy-used-bmw-3-series-2015-cars-panipat-16316669749/,1241000.0,"https://marketplace-cdn.cars24.com/visio/prod/16316669749/mainimage/FrontRightSide-Transparent/shadowBackground/1772872699401HOYXTE.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,BMW,Bhagat Nagar Panipat Haryana,53102,Diesel,Automatic,HR-26
574,2011 Mercedes Benz C Class,https://www.cars24.com/buy-used-mercedes-benz-c-class-2011-cars-new-delhi-10082266748/,552000.0,"https://marketplace-cdn.cars24.com/production/10082266748/main image/2026-03-07/car_replace_bg_24d654aa-de1f-4014-a9f5-7ce7739caff0.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2011,Mercedes,Delhi India Delhi,37792,Petrol,Automatic,DL-6C
575,2011 Mercedes Benz C Class,https://www.cars24.com/buy-used-mercedes-benz-c-class-2011-cars-new-delhi-10040468745/,316000.0,"https://marketplace-cdn.cars24.com/production/10040468745/main image/2026-03-02/car_replace_bg_c4765152-4a48-4777-98d6-dfaebcdb245d.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2011,Mercedes,Block R New Delhi,72329,Petrol,Automatic,DL-7C
576,2014 Mercedes Benz C Class,https://www.cars24.com/buy-used-mercedes-benz-c-class-2014-cars-new-delhi-10064561732/,625000.0,"https://marketplace-cdn.cars24.com/production/10064561732/main image/2026-02-05/car_replace_bg_8f6fedd9-62ab-4a14-a0ad-907ba7907e16.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2014,Mercedes,South Extension II South Extension Part 2 New Delhi,64397,Petrol,Automatic,DL-8C
577,2011 Mercedes Benz C Class,https://www.cars24.com/buy-used-mercedes-benz-c-class-2011-cars-noida-10583868744/,354000.0,"https://marketplace-cdn.cars24.com/production/10583868744/main image/2026-02-27/car_replace_bg_f024bb3f-0783-4691-b4f8-187ff1b831ab.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2011,Mercedes,Parsvnath prestige Parsvnath prestige Noida,113285,Petrol,Automatic,DL-8C
578,2011 Mercedes Benz C Class,https://www.cars24.com/buy-used-mercedes-benz-c-class-2011-cars-new-delhi-10090363749/,334000.0,"https://marketplace-cdn.cars24.com/production/10090363749/main image/2026-03-05/car_replace_bg_9a61a6df-1fb9-41e8-b2ff-20fb24bc9498.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2011,Mercedes,New Friends Colony New Delhi Delhi,108855,Petrol,Automatic,DL-3C
579,2017 BMW 7 Series,https://www.cars24.com/buy-used-bmw-7-series-2017-cars-gurgaon-10191304785/,2550000.0,"https://marketplace-cdn.cars24.com/production/10191304785/main image/2025-09-23/car_replace_bg_f1043f2b-e3e6-48f4-bd63-1730b6d0ebdc.png?w=200&format=auto&dpr=2&pad=68,0,0,0&trim-color=auto",2017,BMW,Sector 18 Gurugram,63418,Diesel,Automatic,DL-8C
580,2017 BMW X1,https://www.cars24.com/buy-used-bmw-x1-2017-cars-new-delhi-10518263750/,1250000.0,"https://marketplace-cdn.cars24.com/production/10518263750/main image/2026-01-05/car_replace_bg_cfbaa409-92c5-4800-abbc-138cce94b460.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,BMW,Uttar Pradesh India Gaur city,167545,Diesel,Automatic,UP-80
581,2021 Mercedes Benz GLC CLASS,https://www.cars24.com/buy-used-mercedes-benz-glc-class-2021-cars-new-delhi-10034662788/,3950000.0,"https://media.cars24.com/hello-ar/dev/uploads/no_bg/7c03d680-f76c-11f0-bd51-02ede2007fbe/6971dd6336cd6a6fb928eaa1/6b800b73-6bc6-4fac-afd5-0ea5a20bcc15/slot/car-replace-bg-84e34b97-646e-45fe-b39f-85fc31418117.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Mercedes,"CARS24 ELITE Hub, Model Town, New Delhi",27513,Petrol,Automatic,DL-9C
582,2015 Audi Q5,https://www.cars24.com/buy-used-audi-q5-2015-cars-panipat-16359364742/,788000.0,"https://marketplace-cdn.cars24.com/production/16359364742/main image/2026-02-23/car_replace_bg_7af518b4-1df1-481f-8061-6a6414a79f59.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Audi,Opposite Tdi clubhouse TDI Connaught estate Panipat,106193,Diesel,Automatic,HR-06
583,2018 Audi Q3,https://www.cars24.com/buy-used-audi-q3-2018-cars-gurgaon-10132962787/,1380000.0,"https://marketplace-cdn.cars24.com/production/10132962787/main image/2026-02-20/car_replace_bg_1234bf96-4bcd-44f8-8c42-1ea0768b59e0.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Audi,Sultanpur Farukh Nagar,59776,Diesel,Automatic,DL-3C
584,2015 Audi Q3,https://www.cars24.com/buy-used-audi-q3-2015-cars-panipat-16361203768/,750000.0,"https://marketplace-cdn.cars24.com/production/16361203768/main image/2025-12-28/car_replace_bg_6fcef6d6-6bc4-4515-9eea-172275855291.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Audi,Huda Panipat,71000,Diesel,Automatic,HR-26
585,2015 Mercedes Benz GLA Class,https://www.cars24.com/buy-used-mercedes-benz-gla-class-2015-cars-new-delhi-10056364736/,1100000.0,"https://marketplace-cdn.cars24.com/production/10056364736/main image/2026-02-07/car_replace_bg_3c845c94-19f0-4962-8d7d-0eb55c9dcdd1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Mercedes,B d estate B d estate New Delhi,107783,Petrol,Automatic,DL-8C
586,2022 BMW X5,https://www.cars24.com/buy-used-bmw-x5-2022-cars-new-delhi-dlr1001813/,7500000.0,"https://dealermall-media.cars24.com/prod/d2c/inventory/136960/DLR1001813/spyne/11966583441440826453.jpeg?w=200&format=auto&dpr=2&pad=68,0,0,0&trim-color=auto",2022,BMW,"Vishal Enclave, Rajouri Garden, New Delhi",36234,Petrol,Automatic,HR-06
587,2015 BMW X5,https://www.cars24.com/buy-used-bmw-x5-2015-cars-new-delhi-dlr1002442/,2290000.0,"https://dealermall-media.cars24.com/prod/d2c/inventory/58008/DLR1002442/spyne/382864681564917128.jpeg?w=200&format=auto&dpr=2&pad=68,0,0,0&trim-color=auto",2015,BMW,"Zero Number Rd, Chattarpur, New Delhi",112310,Diesel,Automatic,UP-14
588,2021 Mercedes Benz GLC CLASS,https://www.cars24.com/buy-used-mercedes-benz-glc-class-2021-cars-new-delhi-10034662788/,3950000.0,"https://media.cars24.com/hello-ar/dev/uploads/no_bg/7c03d680-f76c-11f0-bd51-02ede2007fbe/6971dd6336cd6a6fb928eaa1/6b800b73-6bc6-4fac-afd5-0ea5a20bcc15/slot/car-replace-bg-84e34b97-646e-45fe-b39f-85fc31418117.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Mercedes,"CARS24 ELITE Hub, Model Town, New Delhi",27513,Petrol,Automatic,DL-9C
589,2015 Audi Q5,https://www.cars24.com/buy-used-audi-q5-2015-cars-panipat-16359364742/,788000.0,"https://marketplace-cdn.cars24.com/production/16359364742/main image/2026-02-23/car_replace_bg_7af518b4-1df1-481f-8061-6a6414a79f59.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Audi,Opposite Tdi clubhouse TDI Connaught estate Panipat,106193,Diesel,Automatic,HR-06
590,2018 Audi Q3,https://www.cars24.com/buy-used-audi-q3-2018-cars-gurgaon-10132962787/,1380000.0,"https://marketplace-cdn.cars24.com/production/10132962787/main image/2026-02-20/car_replace_bg_1234bf96-4bcd-44f8-8c42-1ea0768b59e0.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2018,Audi,Sultanpur Farukh Nagar,59776,Diesel,Automatic,DL-3C
591,2015 Audi Q3,https://www.cars24.com/buy-used-audi-q3-2015-cars-panipat-16361203768/,750000.0,"https://marketplace-cdn.cars24.com/production/16361203768/main image/2025-12-28/car_replace_bg_6fcef6d6-6bc4-4515-9eea-172275855291.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Audi,Huda Panipat,71000,Diesel,Automatic,HR-26
592,2015 Mercedes Benz GLA Class,https://www.cars24.com/buy-used-mercedes-benz-gla-class-2015-cars-new-delhi-10056364736/,1100000.0,"https://marketplace-cdn.cars24.com/production/10056364736/main image/2026-02-07/car_replace_bg_3c845c94-19f0-4962-8d7d-0eb55c9dcdd1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Mercedes,B d estate B d estate New Delhi,107783,Petrol,Automatic,DL-8C
593,2020 KIA SELTOS,https://www.cars24.com/buy-used-kia-seltos-2020-cars-new-delhi-10061961739/,950000.0,"https://media.cars24.com/hello-ar/dev/uploads/no_bg/8a9dbeca-fb56-11f0-bd51-02ede2007fbe/69786fd7bcc397bbece9d82c/928161b0-b1b2-400e-8d02-f6c1459249fd/slot/1-7-Exterior-10061961739-1deb8fce5b5c43c893e9e4a10581ee48-Exterior-7.png.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2020,KIA,"CARS24 ELITE Hub, Model Town, New Delhi",16459,Petrol,Manual,UP-21
594,2021 KIA SELTOS,https://www.cars24.com/buy-used-kia-seltos-2021-cars-new-delhi-10032663756/,933000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/849321f2-1a08-11f1-bd51-02ede2007fbe/m/0ebe7b80-afec-4697-91d5-9d63a22f92fb/104530fd-f982-4161-80b1-64b8e174ba5f/de450554-a038-47de-8d19-db562095e0c4/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,KIA,"Metro Walk, Rohini, New Delhi",56626,Petrol,Manual,DL-10
595,2025 KIA SELTOS,https://www.cars24.com/buy-used-kia-seltos-2025-cars-noida-10508061736/,1305000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/bcf322d4-0b19-11f1-bd51-02ede2007fbe/7f83fea1-a385-47cd-bea6-667d48a81b55/78c3fa2d-4799-435a-b0d2-cef5cc4cfbe2/3870e58d-b50f-4807-aa03-dff9a5ab64bb/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2025,KIA,"Sector-18, Noida",8337,Petrol,Manual,UP-16
596,2019 KIA SELTOS,https://www.cars24.com/buy-used-kia-seltos-2019-cars-noida-11210667746/,906000.0,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a96d933e-19f6-11f1-bd51-02ede2007fbe/d27c30be-b0ca-47bb-bd50-8d1729bd136f/416bac61-a6bc-4c08-9bee-9c137f414ed8/dcd19646-5b97-40d7-ad75-525d80f27503/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2019,KIA,"Sector-18, Noida",55185,Petrol,Automatic,UP-14
597,2022 KIA SELTOS,https://www.cars24.com/buy-used-kia-seltos-2022-cars-noida-10078465734/,805000.0000000001,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/fe36e6f2-0350-11f1-bd51-02ede2007fbe/m/0989d2dc-9163-4ae1-bb77-30796a6901e5/f113aaca-29cb-4053-8699-1ee32695c42d/f4075a35-9d2d-417b-ad54-f516ee8aa73d/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,KIA,"Sector-18, Noida",19873,Petrol,Manual,DL-11
