,Title,Link,Price,Image,Year,Brand,Location,Kms Covered,Fuel Type,Type
1251,2015 Honda Amaze S AT i-Vtech,https://www.cardekho.com/used-car-details/used-Honda-amaze-s-at-i-vtech-cars-New-Delhi_ef32d53c-621d-42de-8e5d-33af1fd21292.htm,365000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Honda,"Ip Extension, New Delhi",59000.0,Petrol,Automatic
1252,2017 Honda Jazz 1.2 SV i VTEC,https://www.cardekho.com/used-car-details/used-Honda-jazz-12-sv-i-vtec-cars-New-Delhi_49b49456-9fc7-48ed-b3e8-f7bd171dfa2d.htm,425000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,"Chittranjan Park, New Delhi",68000.0,Petrol,Manual
1253,2017 Honda BR-V i-VTEC VX MT,https://www.cardekho.com/used-car-details/used-Honda-br-v-i-vtec-vx-mt-cars-New-Delhi_74f5edd7-9d20-42f7-9785-c80a95c27a62.htm,545000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,"Lajpat Nagar, New Delhi",69000.0,Petrol,Manual
1254,2015 Honda City i VTEC VX,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-vx-cars-New-Delhi_b3338fab-6541-4ed3-87bc-b1b2c6352891.htm,540000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Honda,"Karol Bagh, New Delhi",76243.0,Petrol,Manual
1255,2016 Honda BR-V i-VTEC S MT,https://www.cardekho.com/used-car-details/used-Honda-br-v-i-vtec-s-mt-cars-New-Delhi_5da1a50b-5b8c-472d-afbd-896d9fd8b88f.htm,515000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Honda,"Naraina, New Delhi",59000.0,Petrol,Manual
1256,2018 Honda Brio 1.2 E MT,https://www.cardekho.com/used-car-details/used-Honda-brio-12-e-mt-cars-Noida_ce3d9a24-0cd4-42d9-be92-4d653661bd31.htm,325000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"Sector 16, Noida",47000.0,Petrol,Manual
1257,2018 Honda Brio 1.2 E MT,https://www.cardekho.com/used-car-details/used-Honda-brio-12-e-mt-cars-Noida_e101553d-4c3c-4ea5-a9a5-7214bc5279ca.htm,325000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"Sector 16, Noida",47000.0,Petrol,Manual
1258,2018 Honda Brio 1.2 E MT,https://www.cardekho.com/used-car-details/used-Honda-brio-12-e-mt-cars-Noida_c8ae29c5-fb4b-4884-bd47-751fccaa732d.htm,325000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"Sector 16, Noida",47000.0,Petrol,Manual
1259,2018 Honda Brio 1.2 E MT,https://www.cardekho.com/used-car-details/used-Honda-brio-12-e-mt-cars-Noida_e101553d-4c3c-4ea5-a9a5-7214bc5279ca.htm,325000.0,https://images10.gaadi.com/usedcar_image/5156075/original/processed_ad7ad6fc-d7ea-445f-bb06-83ecfca57a31.jpg?imwidth=640,2018,Honda,"Sector 16, Noida",47000.0,Petrol,Manual
1260,2018 Honda Brio 1.2 E MT,https://www.cardekho.com/used-car-details/used-Honda-brio-12-e-mt-cars-Noida_c8ae29c5-fb4b-4884-bd47-751fccaa732d.htm,325000.0,https://images10.gaadi.com/usedcar_image/5156080/original/processed_958f92ce-03a0-4ba2-8f5f-4762fabfb4ae.jpg?imwidth=640,2018,Honda,"Sector 16, Noida",47000.0,Petrol,Manual
1261,2021 Honda City ZX CVT,https://www.cardekho.com/used-car-details/used-Honda-city-zx-cvt-cars-New-Delhi_13e06585-79b5-43ad-b822-cc811e88e4ac.htm,1150000.0,https://images10.gaadi.com/usedcar_image/5133125/original/processed_e6ee7f93-b6b4-4b32-9928-a4c6f0cb4725.jpg?imwidth=640,2021,Honda,"Vikas Puri, New Delhi",53800.0,Petrol,Automatic
1262,2018 Honda WR-V i-VTEC S,https://www.cardekho.com/buy-used-car-details/used-Honda-wr-v-i-vtec-s-cars-Noida_58710206-e324-4e2b-9934-565bb592b859.htm,391000.0,https://images10.gaadi.com/usedcar_image/5162910/original/703b6089191120eb0273f6ce4c82dddc.jpg?imwidth=640,2018,Honda,"Sector 18, Noida",118002.0,Petrol,Manual
1263,2016 Honda Amaze S i-Vtech,https://www.cardekho.com/used-car-details/used-Honda-amaze-s-i-vtech-cars-Noida_254e28e5-eef5-4243-ae9d-8be935a6e420.htm,350000.0,https://images10.gaadi.com/usedcar_image/5162608/original/processed_1441f821-0aed-4d90-a997-8d451893498d.jpg?imwidth=640,2016,Honda,"Sector 10, Noida",80000.0,Petrol,Manual
1264,2017 Honda Amaze 2nd Gen S,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-2nd-gen-s-cars-New-Delhi_b4a8ac93-01e6-42ce-b41a-7447f6d9527c.htm,376000.0,https://images10.gaadi.com/usedcar_image/5148967/original/7094e227769b446fb254d04d65a18513.JPG?imwidth=640,2017,Honda,"Rohini Courts, New Delhi",60590.0,Petrol,Manual
1265,2015 Honda Mobilio V i-VTEC,https://www.cardekho.com/buy-used-car-details/used-Honda-mobilio-v-i-vtec-cars-Gurgaon_2df22ce5-aad0-4156-89a6-a5ef00b2bd6c.htm,389000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Honda,"Sector 28, Gurgaon",71551.0,Petrol,Manual
1266,2017 Honda City i VTEC V,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-v-cars-New-Delhi_1780f7ab-e80b-4f09-ab76-71ad5c72278a.htm,490000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,"Shakarpur, New Delhi",75000.0,Petrol,Manual
1267,2015 Honda Mobilio S i-VTEC,https://www.cardekho.com/used-car-details/used-Honda-mobilio-s-i-vtec-cars-New-Delhi_5c761d40-716c-4476-aa03-29be5fb805e3.htm,385000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Honda,"G.T.B.Nagar S.O, New Delhi",68500.0,Petrol,Manual
1268,2019 Honda Amaze V Petrol BSIV,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-v-petrol-bsiv-cars-Gurgaon_1d973d14-0572-4c5a-8557-582d35165c2a.htm,502000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Honda,"Sector 28, Gurgaon",54170.0,Petrol,Manual
1269,2019 Honda WR-V i-VTEC VX,https://www.cardekho.com/used-car-details/used-Honda-wr-v-i-vtec-vx-cars-New-Delhi_1e7b9f2b-264a-4d62-824c-c7d0479a69a9.htm,591000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Honda,"Lajpat Nagar, New Delhi",64000.0,Petrol,Manual
1270,2017 Honda Jazz 1.2 V AT i VTEC,https://www.cardekho.com/used-car-details/used-Honda-jazz-12-v-at-i-vtec-cars-New-Delhi_a0b8478e-ff1f-4178-8567-a7c5b4fa67fe.htm,425000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,"Naraina, New Delhi",72000.0,Petrol,Automatic
1271,2015 Honda City i VTEC SV,https://www.cardekho.com/buy-used-car-details/used-Honda-city-i-vtec-sv-cars-Noida_2aebecfd-a6fd-4253-8508-7a907ff78dd2.htm,349000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Honda,"Sector 18, Noida",61854.0,Petrol,Manual
1272,2019 Honda Jazz VX CVT,https://www.cardekho.com/buy-used-car-details/used-Honda-jazz-vx-cvt-cars-Noida_ea69c9a1-985f-460d-b260-07feebc6fa32.htm,447000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Honda,"Sector 18, Noida",51094.0,Petrol,Automatic
1273,2022 Honda Amaze 2nd Gen VX,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-2nd-gen-vx-cars-New-Delhi_968693f3-98f9-480c-9183-325c689db219.htm,637000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Honda,"Rohini Courts, New Delhi",32582.0,Petrol,Manual
1274,2020 Honda City VX CVT,https://www.cardekho.com/buy-used-car-details/used-Honda-city-vx-cvt-cars-New-Delhi_9b392ed8-4128-42ce-8833-da8db7bb7a69.htm,800000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Honda,"Rohini Courts, New Delhi",64666.0,Petrol,Automatic
1275,2021 Honda City V MT,https://www.cardekho.com/used-car-details/used-Honda-city-v-mt-cars-New-Delhi_58f0d79a-2624-4be6-8695-43085e061359.htm,849000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Honda,"Masjid Moth, New Delhi",27000.0,Petrol,Manual
1276,2017 Honda City i-VTEC CVT ZX,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-zx-cars-New-Delhi_72c54938-384f-482d-96fd-998bc870aaf3.htm,675000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,"Moti Nagar, New Delhi",76000.0,Petrol,Automatic
1277,2016 Honda City i VTEC CVT VX,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-vx-cars-New-Delhi_5fdef6cc-4757-47ad-bb45-fb42bb19cc1b.htm,625000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Honda,"Shakarpur, New Delhi",86500.0,Petrol,Automatic
1278,2022 Honda Amaze 2nd Gen S BSVI,https://www.cardekho.com/used-car-details/used-Honda-amaze-2nd-gen-s-bsvi-cars-New-Delhi_f913bf27-2ec8-49bd-8cac-f69dc0872561.htm,610000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Honda,"Lajpat Nagar, New Delhi",15500.0,Petrol,Manual
1279,2020 Honda City VX CVT,https://www.cardekho.com/buy-used-car-details/used-Honda-city-vx-cvt-cars-New-Delhi_9b392ed8-4128-42ce-8833-da8db7bb7a69.htm,800000.0,https://images10.gaadi.com/usedcar_image/5147633/original/d40cfd13cf1b55ff3228e049e95f7fce.jpg?imwidth=640,2020,Honda,"Rohini Courts, New Delhi",64666.0,Petrol,Automatic
1280,2021 Honda City V MT,https://www.cardekho.com/used-car-details/used-Honda-city-v-mt-cars-New-Delhi_58f0d79a-2624-4be6-8695-43085e061359.htm,849000.0,https://images10.gaadi.com/usedcar_image/5074892/original/processed_aee43bda-da1d-46ff-b15c-9464a4883235.jpg?imwidth=640,2021,Honda,"Masjid Moth, New Delhi",27000.0,Petrol,Manual
1281,2017 Honda City i-VTEC CVT ZX,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-zx-cars-New-Delhi_72c54938-384f-482d-96fd-998bc870aaf3.htm,675000.0,https://images10.gaadi.com/usedcar_image/5083248/original/processed_41a5cbb4-fff2-42a0-bff9-0d35a2cfdb40.jpg?imwidth=640,2017,Honda,"Moti Nagar, New Delhi",76000.0,Petrol,Automatic
1282,2016 Honda City i VTEC CVT VX,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-vx-cars-New-Delhi_5fdef6cc-4757-47ad-bb45-fb42bb19cc1b.htm,625000.0,https://images10.gaadi.com/usedcar_image/4347481/original/processed_23536305-12e1-4798-93b1-34506ac97a0d.jpg?imwidth=640,2016,Honda,"Shakarpur, New Delhi",86500.0,Petrol,Automatic
1283,2022 Honda Amaze 2nd Gen S BSVI,https://www.cardekho.com/used-car-details/used-Honda-amaze-2nd-gen-s-bsvi-cars-New-Delhi_f913bf27-2ec8-49bd-8cac-f69dc0872561.htm,610000.0,https://images10.gaadi.com/usedcar_image/5127959/original/processed_7abcfdc5-66b6-49ff-83ae-95d0e132adcb.jpg?imwidth=640,2022,Honda,"Lajpat Nagar, New Delhi",15500.0,Petrol,Manual
1284,2021 Honda City V MT,https://www.cardekho.com/used-car-details/used-Honda-city-v-mt-cars-New-Delhi_bc206583-1725-47ca-8ef8-a88c516c77e9.htm,890000.0,https://images10.gaadi.com/usedcar_image/5126124/original/processed_ff6b5861-8968-4a3d-857b-478896c24504.jpg?imwidth=640,2021,Honda,"Vikas Puri, New Delhi",56000.0,Petrol,Manual
1285,2022 Honda Amaze 2nd Gen VX CVT BSVI,https://www.cardekho.com/used-car-details/used-Honda-amaze-2nd-gen-vx-cvt-bsvi-cars-New-Delhi_fe7bc132-6195-4554-a9d5-2331dbd8daa1.htm,725000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Honda,"Shakti Nagar, New Delhi",27000.0,Petrol,Automatic
1286,2018 Honda City i-VTEC CVT ZX,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-zx-cars-Faridabad_19bdfe98-2f9b-4a44-ac59-f65238334bc6.htm,715000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"Sector 19, Faridabad",42000.0,Petrol,Automatic
1287,2014 Honda City i VTEC CVT VX,https://www.cardekho.com/buy-used-car-details/used-Honda-city-i-vtec-cvt-vx-cars-New-Delhi_a8782269-31a4-467b-ba9e-be39672d9c51.htm,397000.0,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Honda,"Rohini Courts, New Delhi",85901.0,Petrol,Automatic
